image_id,new_class_id,class_name,original_class_id,path,source_path,original_path,side,source
3766,81,class_081,89,images/class_081/img_000049_top_orig089.jpg,images/class_089/img_000049_top.jpg,raw/Pill_Images/89/top/Customer/89_top_3955.jpg,top,Customer
3767,82,class_082,90,images/class_082/img_000000_bottom_orig090.jpg,images/class_090/img_000000_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4004.jpg,bottom,Customer
3768,82,class_082,90,images/class_082/img_000001_bottom_orig090.jpg,images/class_090/img_000001_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4005.jpg,bottom,Customer
3769,82,class_082,90,images/class_082/img_000002_bottom_orig090.jpg,images/class_090/img_000002_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4006.jpg,bottom,Customer
3770,82,class_082,90,images/class_082/img_000003_bottom_orig090.jpg,images/class_090/img_000003_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4007.jpg,bottom,Customer
3771,82,class_082,90,images/class_082/img_000004_bottom_orig090.jpg,images/class_090/img_000004_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4008.jpg,bottom,Customer
3772,82,class_082,90,images/class_082/img_000005_bottom_orig090.jpg,images/class_090/img_000005_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4009.jpg,bottom,Customer
3773,82,class_082,90,images/class_082/img_000006_bottom_orig090.jpg,images/class_090/img_000006_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4010.jpg,bottom,Customer
3774,82,class_082,90,images/class_082/img_000007_bottom_orig090.jpg,images/class_090/img_000007_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4011.jpg,bottom,Customer
3775,82,class_082,90,images/class_082/img_000008_bottom_orig090.jpg,images/class_090/img_000008_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4012.jpg,bottom,Customer
3776,82,class_082,90,images/class_082/img_000009_bottom_orig090.jpg,images/class_090/img_000009_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4013.jpg,bottom,Customer
3777,82,class_082,90,images/class_082/img_000010_bottom_orig090.jpg,images/class_090/img_000010_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4014.jpg,bottom,Customer
3778,82,class_082,90,images/class_082/img_000011_bottom_orig090.jpg,images/class_090/img_000011_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4015.jpg,bottom,Customer
3779,82,class_082,90,images/class_082/img_000012_bottom_orig090.jpg,images/class_090/img_000012_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4016.jpg,bottom,Customer
3780,82,class_082,90,images/class_082/img_000013_bottom_orig090.jpg,images/class_090/img_000013_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4017.jpg,bottom,Customer
3781,82,class_082,90,images/class_082/img_000014_bottom_orig090.jpg,images/class_090/img_000014_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4018.jpg,bottom,Customer
3782,82,class_082,90,images/class_082/img_000015_bottom_orig090.jpg,images/class_090/img_000015_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4019.jpg,bottom,Customer
3783,82,class_082,90,images/class_082/img_000016_bottom_orig090.jpg,images/class_090/img_000016_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4020.jpg,bottom,Customer
3784,82,class_082,90,images/class_082/img_000017_bottom_orig090.jpg,images/class_090/img_000017_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4021.jpg,bottom,Customer
3785,82,class_082,90,images/class_082/img_000018_bottom_orig090.jpg,images/class_090/img_000018_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4022.jpg,bottom,Customer
3786,82,class_082,90,images/class_082/img_000019_bottom_orig090.jpg,images/class_090/img_000019_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4023.jpg,bottom,Customer
3787,82,class_082,90,images/class_082/img_000020_bottom_orig090.jpg,images/class_090/img_000020_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4024.jpg,bottom,Customer
3788,82,class_082,90,images/class_082/img_000021_bottom_orig090.jpg,images/class_090/img_000021_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4025.jpg,bottom,Customer
3789,82,class_082,90,images/class_082/img_000022_bottom_orig090.jpg,images/class_090/img_000022_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4026.jpg,bottom,Customer
3790,82,class_082,90,images/class_082/img_000023_bottom_orig090.jpg,images/class_090/img_000023_bottom.jpg,raw/Pill_Images/90/bottom/Customer/90_bottom_4027.jpg,bottom,Customer
3791,82,class_082,90,images/class_082/img_000024_top_orig090.jpg,images/class_090/img_000024_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3981.jpg,top,Customer
3792,82,class_082,90,images/class_082/img_000025_top_orig090.jpg,images/class_090/img_000025_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3982.jpg,top,Customer
3793,82,class_082,90,images/class_082/img_000026_top_orig090.jpg,images/class_090/img_000026_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3983.jpg,top,Customer
3794,82,class_082,90,images/class_082/img_000027_top_orig090.jpg,images/class_090/img_000027_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3984.jpg,top,Customer
3795,82,class_082,90,images/class_082/img_000028_top_orig090.jpg,images/class_090/img_000028_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3985.jpg,top,Customer
3796,82,class_082,90,images/class_082/img_000029_top_orig090.jpg,images/class_090/img_000029_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3986.jpg,top,Customer
3797,82,class_082,90,images/class_082/img_000030_top_orig090.jpg,images/class_090/img_000030_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3987.jpg,top,Customer
3798,82,class_082,90,images/class_082/img_000031_top_orig090.jpg,images/class_090/img_000031_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3988.jpg,top,Customer
3799,82,class_082,90,images/class_082/img_000032_top_orig090.jpg,images/class_090/img_000032_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3989.jpg,top,Customer
3800,82,class_082,90,images/class_082/img_000033_top_orig090.jpg,images/class_090/img_000033_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3990.jpg,top,Customer
3801,82,class_082,90,images/class_082/img_000034_top_orig090.jpg,images/class_090/img_000034_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3991.jpg,top,Customer
3802,82,class_082,90,images/class_082/img_000035_top_orig090.jpg,images/class_090/img_000035_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3992.jpg,top,Customer
3803,82,class_082,90,images/class_082/img_000036_top_orig090.jpg,images/class_090/img_000036_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3993.jpg,top,Customer
3804,82,class_082,90,images/class_082/img_000037_top_orig090.jpg,images/class_090/img_000037_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3994.jpg,top,Customer
3805,82,class_082,90,images/class_082/img_000038_top_orig090.jpg,images/class_090/img_000038_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3995.jpg,top,Customer
3806,82,class_082,90,images/class_082/img_000039_top_orig090.jpg,images/class_090/img_000039_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3996.jpg,top,Customer
3807,82,class_082,90,images/class_082/img_000040_top_orig090.jpg,images/class_090/img_000040_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3997.jpg,top,Customer
3808,82,class_082,90,images/class_082/img_000041_top_orig090.jpg,images/class_090/img_000041_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3998.jpg,top,Customer
3809,82,class_082,90,images/class_082/img_000042_top_orig090.jpg,images/class_090/img_000042_top.jpg,raw/Pill_Images/90/top/Customer/90_top_3999.jpg,top,Customer
3810,82,class_082,90,images/class_082/img_000043_top_orig090.jpg,images/class_090/img_000043_top.jpg,raw/Pill_Images/90/top/Customer/90_top_4000.jpg,top,Customer
3811,82,class_082,90,images/class_082/img_000044_top_orig090.jpg,images/class_090/img_000044_top.jpg,raw/Pill_Images/90/top/Customer/90_top_4001.jpg,top,Customer
3812,82,class_082,90,images/class_082/img_000045_top_orig090.jpg,images/class_090/img_000045_top.jpg,raw/Pill_Images/90/top/Customer/90_top_4002.jpg,top,Customer
3813,82,class_082,90,images/class_082/img_000046_top_orig090.jpg,images/class_090/img_000046_top.jpg,raw/Pill_Images/90/top/Customer/90_top_4003.jpg,top,Customer
3814,83,class_083,91,images/class_083/img_000000_bottom_orig091.jpg,images/class_091/img_000000_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4053.jpg,bottom,Customer
3815,83,class_083,91,images/class_083/img_000001_bottom_orig091.jpg,images/class_091/img_000001_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4054.jpg,bottom,Customer
3816,83,class_083,91,images/class_083/img_000002_bottom_orig091.jpg,images/class_091/img_000002_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4055.jpg,bottom,Customer
3817,83,class_083,91,images/class_083/img_000003_bottom_orig091.jpg,images/class_091/img_000003_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4056.jpg,bottom,Customer
3818,83,class_083,91,images/class_083/img_000004_bottom_orig091.jpg,images/class_091/img_000004_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4057.jpg,bottom,Customer
3819,83,class_083,91,images/class_083/img_000005_bottom_orig091.jpg,images/class_091/img_000005_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4058.jpg,bottom,Customer
3820,83,class_083,91,images/class_083/img_000006_bottom_orig091.jpg,images/class_091/img_000006_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4059.jpg,bottom,Customer
3821,83,class_083,91,images/class_083/img_000007_bottom_orig091.jpg,images/class_091/img_000007_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4060.jpg,bottom,Customer
3822,83,class_083,91,images/class_083/img_000008_bottom_orig091.jpg,images/class_091/img_000008_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4061.jpg,bottom,Customer
3823,83,class_083,91,images/class_083/img_000009_bottom_orig091.jpg,images/class_091/img_000009_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4062.jpg,bottom,Customer
3824,83,class_083,91,images/class_083/img_000010_bottom_orig091.jpg,images/class_091/img_000010_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4063.jpg,bottom,Customer
3825,83,class_083,91,images/class_083/img_000011_bottom_orig091.jpg,images/class_091/img_000011_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4064.jpg,bottom,Customer
3826,83,class_083,91,images/class_083/img_000012_bottom_orig091.jpg,images/class_091/img_000012_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4065.jpg,bottom,Customer
3827,83,class_083,91,images/class_083/img_000013_bottom_orig091.jpg,images/class_091/img_000013_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4066.jpg,bottom,Customer
3828,83,class_083,91,images/class_083/img_000014_bottom_orig091.jpg,images/class_091/img_000014_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4067.jpg,bottom,Customer
3829,83,class_083,91,images/class_083/img_000015_bottom_orig091.jpg,images/class_091/img_000015_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4068.jpg,bottom,Customer
3830,83,class_083,91,images/class_083/img_000016_bottom_orig091.jpg,images/class_091/img_000016_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4069.jpg,bottom,Customer
3831,83,class_083,91,images/class_083/img_000017_bottom_orig091.jpg,images/class_091/img_000017_bottom.jpg,raw/Pill_Images/91/bottom/Customer/91_bottom_4070.jpg,bottom,Customer
3832,83,class_083,91,images/class_083/img_000018_top_orig091.jpg,images/class_091/img_000018_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4028.jpg,top,Customer
3833,83,class_083,91,images/class_083/img_000019_top_orig091.jpg,images/class_091/img_000019_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4029.jpg,top,Customer
3834,83,class_083,91,images/class_083/img_000020_top_orig091.jpg,images/class_091/img_000020_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4030.jpg,top,Customer
3835,83,class_083,91,images/class_083/img_000021_top_orig091.jpg,images/class_091/img_000021_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4031.jpg,top,Customer
3836,83,class_083,91,images/class_083/img_000022_top_orig091.jpg,images/class_091/img_000022_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4032.jpg,top,Customer
3837,83,class_083,91,images/class_083/img_000023_top_orig091.jpg,images/class_091/img_000023_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4033.jpg,top,Customer
3838,83,class_083,91,images/class_083/img_000024_top_orig091.jpg,images/class_091/img_000024_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4034.jpg,top,Customer
3839,83,class_083,91,images/class_083/img_000025_top_orig091.jpg,images/class_091/img_000025_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4035.jpg,top,Customer
3840,83,class_083,91,images/class_083/img_000026_top_orig091.jpg,images/class_091/img_000026_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4036.jpg,top,Customer
3841,83,class_083,91,images/class_083/img_000027_top_orig091.jpg,images/class_091/img_000027_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4037.jpg,top,Customer
3842,83,class_083,91,images/class_083/img_000028_top_orig091.jpg,images/class_091/img_000028_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4038.jpg,top,Customer
3843,83,class_083,91,images/class_083/img_000029_top_orig091.jpg,images/class_091/img_000029_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4039.jpg,top,Customer
3844,83,class_083,91,images/class_083/img_000030_top_orig091.jpg,images/class_091/img_000030_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4040.jpg,top,Customer
3845,83,class_083,91,images/class_083/img_000031_top_orig091.jpg,images/class_091/img_000031_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4041.jpg,top,Customer
3846,83,class_083,91,images/class_083/img_000032_top_orig091.jpg,images/class_091/img_000032_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4042.jpg,top,Customer
3847,83,class_083,91,images/class_083/img_000033_top_orig091.jpg,images/class_091/img_000033_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4043.jpg,top,Customer
3848,83,class_083,91,images/class_083/img_000034_top_orig091.jpg,images/class_091/img_000034_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4044.jpg,top,Customer
3849,83,class_083,91,images/class_083/img_000035_top_orig091.jpg,images/class_091/img_000035_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4045.jpg,top,Customer
3850,83,class_083,91,images/class_083/img_000036_top_orig091.jpg,images/class_091/img_000036_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4046.jpg,top,Customer
3851,83,class_083,91,images/class_083/img_000037_top_orig091.jpg,images/class_091/img_000037_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4047.jpg,top,Customer
3852,83,class_083,91,images/class_083/img_000038_top_orig091.jpg,images/class_091/img_000038_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4048.jpg,top,Customer
3853,83,class_083,91,images/class_083/img_000039_top_orig091.jpg,images/class_091/img_000039_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4049.jpg,top,Customer
3854,83,class_083,91,images/class_083/img_000040_top_orig091.jpg,images/class_091/img_000040_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4050.jpg,top,Customer
3855,83,class_083,91,images/class_083/img_000041_top_orig091.jpg,images/class_091/img_000041_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4051.jpg,top,Customer
3856,83,class_083,91,images/class_083/img_000042_top_orig091.jpg,images/class_091/img_000042_top.jpg,raw/Pill_Images/91/top/Customer/91_top_4052.jpg,top,Customer
3857,84,class_084,92,images/class_084/img_000000_bottom_orig092.jpg,images/class_092/img_000000_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4091.jpg,bottom,Customer
3858,84,class_084,92,images/class_084/img_000001_bottom_orig092.jpg,images/class_092/img_000001_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4092.jpg,bottom,Customer
3859,84,class_084,92,images/class_084/img_000002_bottom_orig092.jpg,images/class_092/img_000002_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4093.jpg,bottom,Customer
3860,84,class_084,92,images/class_084/img_000003_bottom_orig092.jpg,images/class_092/img_000003_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4094.jpg,bottom,Customer
3861,84,class_084,92,images/class_084/img_000004_bottom_orig092.jpg,images/class_092/img_000004_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4095.jpg,bottom,Customer
3862,84,class_084,92,images/class_084/img_000005_bottom_orig092.jpg,images/class_092/img_000005_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4096.jpg,bottom,Customer
3863,84,class_084,92,images/class_084/img_000006_bottom_orig092.jpg,images/class_092/img_000006_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4097.jpg,bottom,Customer
3864,84,class_084,92,images/class_084/img_000007_bottom_orig092.jpg,images/class_092/img_000007_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4098.jpg,bottom,Customer
3865,84,class_084,92,images/class_084/img_000008_bottom_orig092.jpg,images/class_092/img_000008_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4099.jpg,bottom,Customer
3866,84,class_084,92,images/class_084/img_000009_bottom_orig092.jpg,images/class_092/img_000009_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4100.jpg,bottom,Customer
3867,84,class_084,92,images/class_084/img_000010_bottom_orig092.jpg,images/class_092/img_000010_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4101.jpg,bottom,Customer
3868,84,class_084,92,images/class_084/img_000011_bottom_orig092.jpg,images/class_092/img_000011_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4102.jpg,bottom,Customer
3869,84,class_084,92,images/class_084/img_000012_bottom_orig092.jpg,images/class_092/img_000012_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4103.jpg,bottom,Customer
3870,84,class_084,92,images/class_084/img_000013_bottom_orig092.jpg,images/class_092/img_000013_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4104.jpg,bottom,Customer
3871,84,class_084,92,images/class_084/img_000014_bottom_orig092.jpg,images/class_092/img_000014_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4105.jpg,bottom,Customer
3872,84,class_084,92,images/class_084/img_000015_bottom_orig092.jpg,images/class_092/img_000015_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4106.jpg,bottom,Customer
3873,84,class_084,92,images/class_084/img_000016_bottom_orig092.jpg,images/class_092/img_000016_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4107.jpg,bottom,Customer
3874,84,class_084,92,images/class_084/img_000017_bottom_orig092.jpg,images/class_092/img_000017_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4108.jpg,bottom,Customer
3875,84,class_084,92,images/class_084/img_000018_bottom_orig092.jpg,images/class_092/img_000018_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4109.jpg,bottom,Customer
3876,84,class_084,92,images/class_084/img_000019_bottom_orig092.jpg,images/class_092/img_000019_bottom.jpg,raw/Pill_Images/92/bottom/Customer/92_bottom_4110.jpg,bottom,Customer
3877,84,class_084,92,images/class_084/img_000020_top_orig092.jpg,images/class_092/img_000020_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4071.jpg,top,Customer
3878,84,class_084,92,images/class_084/img_000021_top_orig092.jpg,images/class_092/img_000021_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4072.jpg,top,Customer
3879,84,class_084,92,images/class_084/img_000022_top_orig092.jpg,images/class_092/img_000022_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4073.jpg,top,Customer
3880,84,class_084,92,images/class_084/img_000023_top_orig092.jpg,images/class_092/img_000023_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4074.jpg,top,Customer
3881,84,class_084,92,images/class_084/img_000024_top_orig092.jpg,images/class_092/img_000024_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4075.jpg,top,Customer
3882,84,class_084,92,images/class_084/img_000025_top_orig092.jpg,images/class_092/img_000025_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4076.jpg,top,Customer
3883,84,class_084,92,images/class_084/img_000026_top_orig092.jpg,images/class_092/img_000026_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4077.jpg,top,Customer
3884,84,class_084,92,images/class_084/img_000027_top_orig092.jpg,images/class_092/img_000027_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4078.jpg,top,Customer
3885,84,class_084,92,images/class_084/img_000028_top_orig092.jpg,images/class_092/img_000028_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4079.jpg,top,Customer
3886,84,class_084,92,images/class_084/img_000029_top_orig092.jpg,images/class_092/img_000029_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4080.jpg,top,Customer
3887,84,class_084,92,images/class_084/img_000030_top_orig092.jpg,images/class_092/img_000030_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4081.jpg,top,Customer
3888,84,class_084,92,images/class_084/img_000031_top_orig092.jpg,images/class_092/img_000031_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4082.jpg,top,Customer
3889,84,class_084,92,images/class_084/img_000032_top_orig092.jpg,images/class_092/img_000032_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4083.jpg,top,Customer
3890,84,class_084,92,images/class_084/img_000033_top_orig092.jpg,images/class_092/img_000033_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4084.jpg,top,Customer
3891,84,class_084,92,images/class_084/img_000034_top_orig092.jpg,images/class_092/img_000034_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4085.jpg,top,Customer
3892,84,class_084,92,images/class_084/img_000035_top_orig092.jpg,images/class_092/img_000035_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4086.jpg,top,Customer
3893,84,class_084,92,images/class_084/img_000036_top_orig092.jpg,images/class_092/img_000036_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4087.jpg,top,Customer
3894,84,class_084,92,images/class_084/img_000037_top_orig092.jpg,images/class_092/img_000037_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4088.jpg,top,Customer
3895,84,class_084,92,images/class_084/img_000038_top_orig092.jpg,images/class_092/img_000038_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4089.jpg,top,Customer
3896,84,class_084,92,images/class_084/img_000039_top_orig092.jpg,images/class_092/img_000039_top.jpg,raw/Pill_Images/92/top/Customer/92_top_4090.jpg,top,Customer
3897,85,class_085,93,images/class_085/img_000000_bottom_orig093.jpg,images/class_093/img_000000_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4133.jpg,bottom,Customer
3898,85,class_085,93,images/class_085/img_000001_bottom_orig093.jpg,images/class_093/img_000001_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4134.jpg,bottom,Customer
3899,85,class_085,93,images/class_085/img_000002_bottom_orig093.jpg,images/class_093/img_000002_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4135.jpg,bottom,Customer
3900,85,class_085,93,images/class_085/img_000003_bottom_orig093.jpg,images/class_093/img_000003_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4136.jpg,bottom,Customer
3901,85,class_085,93,images/class_085/img_000004_bottom_orig093.jpg,images/class_093/img_000004_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4137.jpg,bottom,Customer
3902,85,class_085,93,images/class_085/img_000005_bottom_orig093.jpg,images/class_093/img_000005_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4138.jpg,bottom,Customer
3903,85,class_085,93,images/class_085/img_000006_bottom_orig093.jpg,images/class_093/img_000006_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4139.jpg,bottom,Customer
3904,85,class_085,93,images/class_085/img_000007_bottom_orig093.jpg,images/class_093/img_000007_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4140.jpg,bottom,Customer
3905,85,class_085,93,images/class_085/img_000008_bottom_orig093.jpg,images/class_093/img_000008_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4141.jpg,bottom,Customer
3906,85,class_085,93,images/class_085/img_000009_bottom_orig093.jpg,images/class_093/img_000009_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4142.jpg,bottom,Customer
3907,85,class_085,93,images/class_085/img_000010_bottom_orig093.jpg,images/class_093/img_000010_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4143.jpg,bottom,Customer
3908,85,class_085,93,images/class_085/img_000011_bottom_orig093.jpg,images/class_093/img_000011_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4144.jpg,bottom,Customer
3909,85,class_085,93,images/class_085/img_000012_bottom_orig093.jpg,images/class_093/img_000012_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4145.jpg,bottom,Customer
3910,85,class_085,93,images/class_085/img_000013_bottom_orig093.jpg,images/class_093/img_000013_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4146.jpg,bottom,Customer
3911,85,class_085,93,images/class_085/img_000014_bottom_orig093.jpg,images/class_093/img_000014_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4147.jpg,bottom,Customer
3912,85,class_085,93,images/class_085/img_000015_bottom_orig093.jpg,images/class_093/img_000015_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4148.jpg,bottom,Customer
3913,85,class_085,93,images/class_085/img_000016_bottom_orig093.jpg,images/class_093/img_000016_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4149.jpg,bottom,Customer
3914,85,class_085,93,images/class_085/img_000017_bottom_orig093.jpg,images/class_093/img_000017_bottom.jpg,raw/Pill_Images/93/bottom/Customer/93_bottom_4150.jpg,bottom,Customer
3915,85,class_085,93,images/class_085/img_000018_top_orig093.jpg,images/class_093/img_000018_top.jpg,raw/Pill_Images/93/top/Customer/93_top_4111.jpg,top,Customer
3916,85,class_085,93,images/class_085/img_000019_top_orig093.jpg,images/class_093/img_000019_top.jpg,raw/Pill_Images/93/top/Customer/93_top_4112.jpg,top,Customer
3917,85,class_085,93,images/class_085/img_000020_top_orig093.jpg,images/class_093/img_000020_top.jpg,raw/Pill_Images/93/top/Customer/93_top_4113.jpg,top,Customer
3918,85,class_085,93,images/class_085/img_000021_top_orig093.jpg,images/class_093/img_000021_top.jpg,raw/Pill_Images/93/top/Customer/93_top_4114.jpg,top,Customer
3919,85,class_085,93,images/class_085/img_000022_top_orig093.jpg,images/class_093/img_000022_top.jpg,raw/Pill_Images/93/top/Customer/93_top_4115.jpg,top,Customer
3920,85,class_085,93,images/class_085/img_000023_top_orig093.jpg,images/class_093/img_000023_top.jpg,raw/Pill_Images/93/top/Customer/93_top_4116.jpg,top,Customer
3921,85,class_085,93,images/class_085/img_000024_top_orig093.jpg,images/class_093/img_000024_top.jpg,raw/Pill_Images/93/top/Customer/93_top_4117.jpg,top,Customer
